"","artist.hotttnesss","bars_start","beats_start","duration","end_of_fade_in","loudness","song.hotttnesss","start_of_fade_out","tatums_start","tempo","time_signature"
"5162",0.293827445,0.57711,0.57711,159.76444,3.03,-10.012,0.228579956,154.529,0.25306,96.096,1
"5164",0.289976449,0.54896,0.54896,294.47791,0.2,-6.112,0.261873514,285.199,0.26333,107.836,3
"5166",0.421595992,0.37061,0.37061,287.50322,0.125,-12.517,0.287742177777778,269.311,0.15776,139.99,1
"5169",0.507781667,1.53455,0.89655,194.53342,0.746,-15.222,0,172.013,0.89655,115.45,4
"5172",0.399967758,1.49918,1.49918,251.97669,0,-7.378,0.258496447,242.051,1.02655,95.044,4
"5173",0.414196481,1.01748,0.49401,371.33016,0.212,-16.532,0.375984302,345.803,0.23358,110.909,4
"5174",0.251165925,0.02038,0.02038,485.14567,2.177,-15.252,0,477.35,0.02038,126.914,4
"5176",0.407821565,0.44781,0.44781,210.02404,0.292,-9.737,0.334706549,200.516,0.23422,136.835,1
"5177",0.479187492,0.54395,0.54395,330.73587,0,-8.163,0.304169503,330.736,0.11371,93.42,1
"5178",0.539245418,1.04773,0.39241,216.842,0,-4.264,0.788388183,213.02,0.06784,92.897,4
"5179",0.363675677,0.86028,0.26495,279.35302,0.433,-12.474,0.445454526,261.288,0.11365,99.024,4
"5180",0.434859589,8.69527,0.59161,252.99546,0.514,-11.061,0.475638468,241.424,0.59161,80.084,4
"5181",0.389498817,4.10421,3.26138,580.70159,5.294,-4.523,0.401486711,580.702,3.05425,146.331,4
"5184",0.592439486,0.50832,0.11765,218.90567,0,-4.707,0.68109203,209.2,0.11765,157.715,4
"5188",0.553566172,1.1801,0.50326,255.03302,0.449,-4.393,0.327736683,251.275,0.50326,175.673,4
"5189",0.386151631,0.52458,0.04257,148.74077,0.192,-9.636,0.547952942,141.607,0.04257,124.059,4
"5190",0.417413024,0.70481,0.3403,92.76036,0,-6.769,0.594359366,85.664,0.1526,163.086,4
"5191",0.332737198,0.81408,0.39031,226.0371,0.125,-4.945,0.262308997,220.862,0.18424,143.963,4
"5192",0.424507886,0.17724,0.17724,271.77751,0,-4.909,0,271.777,0.17724,127.07,1
"5195",0.549445961,2.76225,0.76782,140.87791,0.36,-22.435,0.383934684,140.878,0.53862,86.901,5
"5197",0.538491128,0.88546,0.33675,246.54322,0.27,-11.912,0,219.899,0.33675,110.873,4
"5198",0.42712297,0.82683,0.37729,190.06649,0.321,-14.023,0.618352389,184.866,0.14678,129.584,4
"5199",0.349912612,0.47866,0.47866,100.67546,0.392,-12.36,0,98.093,0.03652,88.576,5
"5200",0.405967369,0.38807,0.38807,186.20036,0.148,-13.845,0.299877488,171.764,0.18877,156.285,1
"5201",0.368689373,1.24644,0.26186,180.40118,3.622,-12.931,0.427446572,170.127,0.26186,63.255,4
"5202",0.410053623,1.07983,0.64253,216.81587,0,-10.336,0,210.826,0.64253,137.425,3
"5203",0.68365806,0.22793,0.22793,237.21751,0,-7.057,0.47643522,226.116,0.06881,188.91,5
"5204",0.579988982,3.67154,3.67154,324.23138,12.452,-9.057,0.685351118,317.44,3.33976,87.899,1
"5205",0.362902986,1.19843,0.57528,126.53669,3.46,-8.515,0.212045406,122.183,0.25854,92.591,4
"5206",0.349906197,0.55961,0.16329,203.04934,0.096,-7.222,0.39694028178907,200.539,0.16329,152.792,4
"5207",0.34425375,0.33272,0.33272,98.76853,0,-3.423,0.270775999,98.769,0.17799,195.755,4
"5208",0.718891456,0.16217,0.16217,311.27465,0.328,-4.857,0.39694028178907,303.827,0.16217,139.95,4
"5210",0.329810329,0.22762,0.22762,238.15791,0.194,-5.85,0,233.709,0.22762,86.481,4
"5211",0.446071584,1.60255,0.35025,286.58893,0.165,-4.627,0.536788886,282.517,0.04604,97.265,3
"5212",0.281396284,1.62851,0.42834,182.36036,0,-31.391,0,176.704,0.23273,154.731,5
"5213",0.424791236,1.35881,0.35828,228.30975,0.305,-9.603,0.323112121,223.875,0.09831,131.297,4
"5214",0.457611174,0.10825,0.10825,207.28118,0,-8.337,0.407233015,207.281,0.10825,123.007,4
"5215",0.335935512,1.0029,0.39858,135.8624,0.311,-3.312,0.355285536,132.888,0.39858,99.959,5
"5216",0.376939984,0.09527,0.09527,146.33751,0.347,-25.651,0.215080319,137.143,0.09527,104.989,1
"5217",0.42272137,1.53651,0.21007,393.63873,0.179,-6.619,0.543524277,379.478,0.0626,135.503,5
"5218",0.455558797,1.35712,0.65324,283.48036,0.113,-4.076,0.687873715,280.88,0.12569,84.992,4
"5219",0.403588238,1.46905,0.71671,229.66812,0.276,-19.293,0.266955186,224.949,0.35463,79.96,3
"5220",0.791143002,1.50004,0.36814,208.95302,3.245,-6.052,0.872229023,200.969,0.0891,105.095,4
"5223",0.458697013,1.28213,0.35229,170.1873,0.165,-4.149,0.215080319,161.576,0.04216,129.956,5
"5226",0.360871465,0.98348,0.48112,425.16853,0.061,-5.36,0.499859691,408.683,0.22994,120.006,4
"5227",0.404827117,1.54307,0.21708,199.44444,0.461,-13.987,0.268578944844262,192.081,0.21708,90.814,4
"5228",0.336744986,0.73163,0.37969,141.84444,3.46,-7.198,0.304169503,134.078,0.20418,163.024,4
"5229",0.34054408,0.26376,0.26376,208.03873,0.206,-16.444,0.265861049,197.851,0.26376,173.649,4
"5232",0.348434197,0.23621,0.23621,231.10485,0.162,-14.039,0.503381236,218.035,0.23621,112.717,1
"5233",0.29911258,0.21005,0.21005,179.56526,0.096,-11.163,0,163.248,0.21005,129.493,1
"5234",0.496071347,0.6814,0.34228,274.85995,0.14,-6.696,0.706000517,267.952,0.17272,177.942,4
"5236",0.409248013,0.23466,0.23466,239.12444,0.177,-5.254,0.445454526,231.195,0.08528,50.499,1
"5237",0.407898467,0.95465,0.48717,235.12771,3.506,-4.499,0.246950841,227.968,0.24998,129.976,4
"5238",0.454714841,0.63449,0.07351,196.5971,0.316,-8.749,0.427446572,183.409,0.07351,107.848,4
"5239",0.461517205,0.91514,0.36132,257.30567,0.299,-16.945,0.360370583,248.471,0.36132,110.096,4
"5240",0.463900095,0.86182,0.41175,293.92934,0.386,-13.615,0,289.942,0.18101,131.977,4
"5241",0.531436737,0.30968,0.30968,79.64689,0,-19.771,0.38293509,71.721,0.30968,196.482,3
"5242",0.39846996,2.43488,2.43488,226.11546,0,-7.551,0.60164471,226.115,2.43488,102.093,3
"5245",0.358435364,1.04366,0.30021,302.2624,0,-7.657,0.212045406,294.551,0.11135,163.773,4
"5247",0.355625946,6.21467,5.69862,163.21261,9.898,-29.054,0.460541281,163.213,5.69862,119.787,4
"5248",0.415303643,0.57753,0.16583,274.46812,0,-8.545,0.39694028178907,263.129,0.16583,151.726,4
"5249",0.326008873,0.83056,0.11673,235.7024,0.066,-6.513,0,226.418,0.11673,162.389,4
"5251",0.420570307,1.41148,0.2216,212.53179,0.183,-6.159,0.266955186,209.711,0.2216,100.232,4
"5252",0.415441656,0.51667,0.17396,218.06975,0.299,-6.25,0.609043943,203.941,0.17396,177.886,4
"5255",0.446445662,0.43753,0.43753,222.64118,0,-7.381,0.239629098,217.455,0.2252,140.033,4
"5257",0.387113765,0.53794,0.2105,246.46485,0.183,-11.313,0.39694028178907,236.873,0.04306,181.187,4
"5258",0.371786734,1.96681,0.39073,204.14649,0.322,-11.938,0,191.698,0.39073,80.63,4
"5260",0.502974636,0.6025,0.21347,262.47791,0.177,-6.53,0.319565987,256.279,0.21347,156.084,4
"5264",0,1.40544,0.40808,236.2771,0.345,-10.829,0.39694028178907,226.342,0.08104,123.004,4
"5266",0.439024561,1.3921,0.42763,268.43383,0,-4.714,0,258.252,0.18735,124.228,4
"5267",0.282491646,0.70824,0.14306,87.58812,2.096,-13.767,0.456858867,82.837,0.14306,104.752,4
"5268",0.383677983,1.1107,0.20405,228.10077,0.108,-6.18,0.236673252,222.163,0.20405,66.201,3
"5271",0.387911599,0.37619,0.37619,253.90975,0.107,-5.548,0.576399981,244.727,0.15288,136.945,4
"5272",0.424953084,0.84706,0.37145,199.8624,0.287,-21.82,0.504034341,187.96,0.13365,131.281,4
"5278",0.412610819,1.94362,0.11568,172.17261,0.726,-8.403,0,161.988,0.11568,130.993,5
"5279",0.399470991,0.63546,0.17435,311.90159,0.136,-5.54,0.268578944844262,305.162,0.17435,130.002,4
"5280",0.364914035,1.2303,0.39374,222.64118,0,-13.324,0.654276263,219.214,0.39374,141.602,4
"5282",0.519965479,0.06852,0.06852,169.63873,0,-5.176,0.735346457,166.934,0.06852,114.179,1
"5283",0.370346773,0.80475,0.80475,219.16689,0.631,-6.493,0.265861049,202.362,0.62327,163.987,4
"5284",0.633339909,0.35946,0.35946,257.61914,0,-13.776,0.702551585,248.9,0.14051,136.842,1
"5285",0.397170342,0.74282,0.28097,236.35546,3.065,-9.975,0.593251652,225.414,0.28097,131.388,4
"5286",0.449052575,1.32568,0.28147,121.73016,0.218,-7.124,0.589207726,110.748,0.28147,116.664,4
"5288",0.379761784,2.80605,0.42998,212.84526,0.194,-18.854,0,210.286,0.1812,98.501,7
"5289",0.539644312,0.56298,0.04856,209.60608,0,-8.975,0.447135796,209.606,0.04856,90.032,4
"5291",0.333384571,0.49644,0.19112,219.74159,0,-8.522,0.270775999,213.02,0.19112,199.955,4
"5295",0.507115549,0.81347,0.14735,1071.882,0.078,-6.1,0.699426728,1043.458,0.14735,90.264,4
"5297",0.299624038,0.76621,0.22776,391.00036,0.115,-10.775,0.319565987,382.409,0.22776,112.93,4
"5298",0.249127455,1.22956,0.70744,198.922,0.406,-16.034,0,180.982,0.44371,111.493,4
"5301",0.553566172,0.81416,0.26024,285.46567,0.229,-5.067,0.715894796,274.872,0.26024,108.039,4
"5303",0.412240601,1.39417,0.72446,250.27873,0,-11.657,0.405115722,250.279,0.38921,98.431,4
"5304",0.459809423,1.18823,0.39238,488.17587,0,-6.183,0.266955186,485.32,0.19141,141.192,4
"5305",0.336141578,0.65853,0.23675,200.88118,0.177,-4.594,0.491311144,193.138,0.23675,137.923,4
"5306",0.389535576,0.99423,0.46248,484.62322,0.357,-9.09,0,478.557,0.28668,115.091,5
"5307",0,2.79046,1.82291,344.73751,2.932,-27.284,0,335.197,1.17626,61.78,4
"5308",0.441106359,0.93036,0.41676,205.29587,0.369,-14.526,0.334706549,196.36,0.15221,112.109,3
"5310",0.460853145,0.08675,0.08675,266.65751,0,-7.255,0.266955186,262.589,0.08675,160.059,4
"5311",0.587869152,0.52427,0.52427,449.74975,0,-8.239,0.693961617,446.74,0.3241,146.77,1
"5313",0.377720338,3.87962,3.02925,227.81342,3.744,-9.46,0.355285536,219.051,3.02925,141.999,4
"5314",0.524378988,0.74975,0.35283,171.59791,0.096,-5.829,0.603860471,155.597,0.15824,152.273,4
"5317",0.342406391,1.43205,0.72778,178.88608,0,-7.695,0,175.967,0.55176,170.064,3
"5318",0.658924824,0.26037,0.26037,243.51302,2.467,-4.413,0.848463885,230.51,0.08565,167.971,4
"5320",0.39903377,1.50718,0.58399,299.80689,0,-5.341,0.262479842,289.007,0.35377,131.635,4
"5321",0.529195922,1.11544,0.39441,173.50485,0.16,-7.339,0.372530039,165.901,0.16899,83.481,4
"5322",0.31109705,0.43361,0.43361,176.09098,0.373,-16.498,0,166.806,0.06725,69.994,3
"5323",0.315690277,0.98421,0.02065,299.98975,0,-6.573,0,294.214,0.02065,122.829,4
"5324",0.830356766,2.03459,1.34508,197.09342,5.822,-6.45,0.587748265,185.4,1.34508,89.966,4
"5325",0.353156298,0.54655,0.14142,286.53669,0.38,-10.222,0.268578944844262,275.667,0.14142,150.028,4
"5326",0.442765842,0.24095,0.24095,152.13669,0.177,-12.464,0.387026532,146.135,0.24095,151.294,1
"5327",0.34424658,0.36626,0.36626,234.78812,0,-6.276,0.445454526,220.752,0.06868,99.644,4
"5328",0.314882184,0.92429,0.02836,206.81098,0,-8.458,0,191.338,0.02836,134.173,4
"5330",0.457981674,0.51316,0.19682,168.56771,0,-8.683,0.33888672,163.283,0.03865,189.263,4
"5332",0.374557927,1.02084,0.35625,249.23383,0.34,-5.442,0.281209765,238.353,0.03967,90.963,4
"5333",0.467071006,1.38113,0.07625,344.842,0,-3.879,0.454192988,334.658,0.07625,91.879,4
"5336",0.335691834,1.89079,0.6291,151.09179,0.154,-8.204,0.405115722,142.274,0.31446,95.072,4
"5338",0.288050285,0.17499,0.17499,261.04118,0.107,-15.268,0,250.061,0.17499,90.637,1
"5339",0.482432243,0.23741,0.23741,416.70485,0.166,-11.869,0.276660657,402.268,0.23741,144.215,3
"5340",0,4.35076,0.44798,174.602,0,-10.444,0,166.017,0.06704,105.13,4
"5342",0.490079584,1.59821,0.61452,212.16608,0,-10.562,0.733541056,199.082,0.36873,141.165,3
"5343",0.333663204,1.39531,0.80568,289.07057,0,-12.958,0.265861049,267.587,0.50567,100.771,4
"5346",0.43929204,0.73797,0.23954,254.1971,5.114,-5.764,0,249.243,0.23954,120.01,4
"5347",0.382549929,3.58613,0.443,278.54322,0.531,-8.039,0.39694028178907,268.91,0.18414,75.887,3
"5350",0.360163491,1.11027,0.3168,156.96934,0,-7.264,0.606491353,151.922,0.11843,152.249,4
"5351",0.352824194,0.31131,0.31131,165.8771,0.228,-5.209,0,160.09,0.31131,166.281,1
"5352",0.284232446,0.53967,0.11756,231.00036,0.496,-7.054,0.215080319,218.343,0.11756,142.192,4
"5353",0.328073305,2.53072,1.58718,203.12771,0,-4.715,0,197.817,1.35227,125.177,3
"5354",0.819588282,0.55118,0.09065,218.8273,0.485,-4.294,0.425124658,199.082,0.09065,128.951,4
"5355",0.591744739,2.16413,0.22808,177.18812,0.129,-3.994,0.745743388,166.76,0.22808,93.315,5
"5356",0.778673579,0.23299,0.23299,240.22159,0.197,-9.736,0.909277347,226.783,0.23299,119.959,4
"5358",0.391342452,0.61109,0.04708,142.99383,0.397,-16.584,0.287742177777778,137.642,0.04708,108.873,4
"5359",0.459660463,1.09251,0.43367,271.62077,0,-7.493,0.790566802,253.678,0.1047,91.003,4
"5360",0.310068525,0.68725,0.32569,223.05914,0.113,-8.284,0,208.863,0.14536,165.152,4
"5362",0.531213287,2.52412,2.05319,240.01261,4.081,-8.325,0.360370583,228.299,1.81179,126.8,3
"5363",0.361587942,1.74933,0.40011,247.97995,0.194,-9.317,0,237.116,0.06312,89.923,4
"5364",0.453270236,0.755,0.30824,220.47302,0,-13.319,0,220.473,0.30824,126.037,4
"5365",0.601184942,0.83153,0.20057,151.58812,0.27,-10.338,0.583566126,142.362,0.20057,94.921,7
"5366",0.440326073,1.65671,0.54333,207.12444,0.107,-10.006,0.215080319,199.843,0.26613,86.535,4
"5367",0.420006674,0.51477,0.13818,233.482,0.363,-5.67,0.39694028178907,226.888,0.13818,155.577,4
"5370",0.376200929,0.34824,0.34824,249.49506,0.084,-11.727,0.43483809,239.92,0.12283,136.936,4
"5371",0.524994964,0.40607,0.03798,258.92526,0.566,-4.376,0,252.836,0.03798,159.989,4
"5372",0.407898467,1.07901,0.21817,533.89016,0.345,-5.253,0,527.314,0.21817,132.049,4
"5374",0.328997859,1.30839,0.57635,555.54567,2.026,-11.96,0.377531645,545.582,0.57635,163.085,4
"5375",0.387225176,0.49709,0.49709,269.84444,0.163,-7.183,0.407233015,258.177,0.23765,115.079,4
"5376",0.390489535,0.75787,0.09392,263.00036,0.374,-5.113,0,255.379,0.09392,91.101,4
"5377",0.4165294,0.28379,0.28379,320.44363,0,-14.148,0.668338665,320.444,0.28379,152.6,5
"5378",0.400185564,0.88376,0.88376,379.19302,0,-22.737,0.375984302,360.832,0.88376,75.115,5
"5379",0.357224274,0.6895,0.26112,365.76608,0.241,-8.678,0.536032112,355.985,0.04693,140.02,4
"5380",0.517328584,2.44299,2.04092,212.89751,0,-5.038,0.548678056,203.413,2.04092,151.949,4
"5381",0.26995117,0.06156,0.06156,147.30404,0.392,-11.776,0.408110884,143.952,0.06156,138.079,4
"5384",0.322482578,0.49196,0.07115,214.30812,0.148,-7.919,0,207.917,0.07115,139.037,4
"5385",0.383211422,0.05102,0.05102,335.22893,0,-6.39,0.528262647,331.674,0.05102,138.367,1
"5386",0.34424658,0.42375,0.42375,181.91628,0.12,-10.156,0,172.785,0.16585,115.407,3
"5387",0.417982275,1.61633,1.03634,175.98649,0.988,-15.89,0,168.594,1.03634,103.465,3
"5388",0.467885511,0.94306,0.07927,179.30404,0.461,-28.138,0,159.057,0.07927,138.986,4
"5389",0.346473409,1.87772,0.53596,459.93751,0,-11.791,0.529730607,459.938,0.2053,90.009,4
"5392",0.574921423,0.69009,0.05874,305.05751,0,-16.599,0.262509351,300.884,0.05874,221.658,4
"5393",0.328237664,1.15675,1.15675,140.43383,0.624,-17.089,0.375984302,132.911,0.72711,69.782,1
"5394",0.351998338,1.63327,0.34056,184.39791,0.212,-18.995,0,168.966,0.12236,137.699,5
"5395",0.429780286,1.37777,0.42724,251.66322,0,-4.576,0.6049634,245.557,0.18991,125.987,4
"5396",0.419497927,1.03841,0.23375,170.81424,0,-5.029,0.278270558,166.156,0.03455,149.01,4
"5399",0.346797999,0.84803,0.84803,37.77261,0,-12.316,0,35.033,0.59918,107.597,1
"5400",0.498668875,1.34057,0.16105,521.56036,0.148,-10.893,0.754274011,508.006,0.16105,101.99,4
"5401",0.319817386,0.19028,0.19028,140.7473,0.131,-18.002,0,125.742,0.19028,120.02,1
"5402",0.341512969,0.66704,0.25425,141.84444,0.116,-15.6,0,132.812,0.25425,145.525,3
"5403",0.452817838,0.47821,0.47821,201.92608,0.241,-13.253,0,197.886,0.06068,92.122,1
"5404",0.500450186,0.43554,0.43554,257.64526,0.102,-6.843,0.39694028178907,243.293,0.16441,111.915,3
"5405",0.462515067,1.29656,0.83472,256.39138,0.413,-12.102,0.215080319,251.048,0.83472,120.168,4
"5408",0.382344578,1.11542,0.26219,289.2273,0.223,-12.816,0.265861049,285.6,0.05498,138.443,4
"5410",0.497304911,0.84754,0.23866,223.89506,0.206,-6.82,0.215080319,219.487,0.23866,98.01,4
"5412",0,0.76653,0.76653,167.13098,0,-13.352,0.268578944844262,161.176,0.76653,114.962,1
"5413",0.47070039,0.67473,0.67473,232.25424,0.31,-10.185,0.612054954,221.756,0.36436,97.995,4
"5414",0.348350022,1.36604,0.29221,173.87057,0.328,-14.095,0.265861049,165.477,0.29221,103.341,3
"5416",0.399451724,0.52052,0.52052,124.83873,0.104,-15.152,0.594779445,117.168,0.18969,93.778,4
"5417",0.319119602,0.88527,0.31508,142.81098,0.254,-13.25,0,135.39,0.12373,104.98,4
"5418",0.368689373,0.29021,0.29021,134.89587,0.432,-25.654,0.334706549,128.621,0.1118,162.683,1
"5419",0.354532106,1.47867,0.70849,177.52771,0.403,-15.783,0.287742177777778,173.041,0.49851,149.587,4
"5420",0.364164341,1.77362,0.87046,213.02812,0.502,-7.112,0.591754161,199.808,0.65497,133.979,4
"5422",0.418418097,0.88507,0.16868,298.10893,0.09,-8.577,0.490808488,281.466,0.16868,179.978,4
"5423",0.280482187,1.24165,0.80282,297.58649,0.52,-9.104,0.244479403,286.859,0.58241,135.968,4
"5424",0,0.76723,0.37397,258.2722,1.1,-4.667,0,252.848,0.18081,151.311,4
"5425",0.405143447,0.53375,0.53375,218.27873,0,-13.231,0.367273416,218.279,0.30728,131.868,1
"5426",0.531157063,0.70842,0.70842,99.99628,0.357,-3.83,0.547003914,99.996,0.47418,133.549,3
"5427",0.420176594,1.28171,0.24591,247.48363,0.091,-3.402,0.547952942,245.063,0.11625,231.851,5
"5428",0.398547535,0.54013,0.08768,230.5824,0.491,-12.166,0.39694028178907,221.455,0.08768,131.875,4
"5430",0.384230563,2.6301,2.23993,259.18649,8.15,-11.591,0.375984302,259.186,2.23993,128.47,4
"5433",0.378106965,1.44268,0.26568,411.97669,0.242,-7.202,0.728706465,401.519,0.26568,102.129,4
"5434",0.351489633,1.30049,0.08928,177.31873,0,-8.404,0,177.319,0.08928,99.494,4
"5435",0.570106512,0.0623,0.0623,307.61751,1.035,-8.252,0.675582692,298.806,0.0623,146.581,1
"5436",0.443116874,0.63225,0.12125,214.20363,1.112,-4.533,0.39694028178907,206.994,0.12125,116.032,4
"5438",0.57237398,0.10921,0.10921,168.25424,0.066,-3.566,0.637828866,160.729,0.10921,131.018,1
"5439",0.359807225,0.42539,0.42539,167.18322,0.148,-4.183,0.265861049,157.936,0.1738,116.064,4
"5440",0.288218764,1.24083,0.6641,253.93587,0,-5.198,0.249065795,243.09,0.52245,103.991,4
"5441",0.45146606,0.44639,0.44639,172.30322,0,-10.219,0.39694028178907,172.303,0.24231,145.514,1
"5443",0.278960162,0.58853,0.58853,274.41587,0.242,-10.467,0.332070982,250.265,0.13488,78.033,7
"5444",0,0.61701,0.24162,213.68118,4.714,-7.765,0,209.409,0.05299,160.159,4
"5446",0.372061628,0.99486,0.55367,152.34567,0,-14.761,0.287742177777778,144.544,0.33197,136.129,4
"5448",0.473083192,1.17452,0.18516,178.15465,2.467,-1.493,0.578658188,178.155,0.18516,120.026,3
"5449",0.447858967,0.4842,0.4842,222.79791,2.397,-15.646,0.454192988,212.294,0.4842,106.895,4
"5450",0.424791236,0.71926,0.35297,225.07057,0.322,-16.582,0.340922756,214.146,0.35297,165.183,4
"5452",0.543954417,0.37978,0.37978,693.57669,0,-5.185,0.39694028178907,663.22,0.37978,116.055,1
"5454",0.37235087,0.59083,0.59083,242.78159,0.221,-4.974,0.401486711,232.716,0.2603,96.716,4
"5456",0.42563248,0.42138,0.42138,236.45995,0.195,-6.288,0.524079323,221.246,0.12096,98.937,4
"5457",0.306197459,0.61572,0.15396,246.72608,0.363,-11.429,0,242.091,0.15396,130.002,4
"5462",0.385787615,0.89482,0.46191,150.36036,0,-10.091,0.39694028178907,145.531,0.24491,136.032,4
"5465",0.372403528,0.94639,0.23406,294.00771,2.299,-7.21,0.39694028178907,284.311,0.23406,84.679,4
"5467",0.577075875,0.57075,0.11485,177.94567,0.072,-4.385,0.790786932,173.186,0.11485,127.294,4
"5468",0.430942043,2.49406,0.19393,205.11302,0.16,-19.834,0.270775999,195.245,0.19393,73.162,5
"5472",0.464736061,1.12077,0.16582,233.16853,0,-11.357,0.625865454,219.585,0.16582,139.994,4
"5476",0.667294596,0.22296,0.22296,276.68853,0.243,-5.098,0.732203716,266.739,0.22296,84.595,5
"5481",0.37757908,4.29962,2.97091,158.58893,9.503,-26.312,0.673074435,142.1,2.63873,91.928,3
"5482",0.563366896,1.12537,0.42398,186.51383,0,-3.122,0.62616576,171.706,0.24928,175.911,4
"5483",0.345269235,1.71904,0.6498,202.94485,0,-12.489,0.345802234,194.229,0.38772,109.024,4
"5484",0.464786474,1.41827,0.70987,219.24526,0.316,-10.844,0.424090811,203.059,0.35721,97.395,4
"5486",0.369470511,0.12643,0.12643,292.04853,0.699,-14.188,0.444401715,276.555,0.12643,167.915,4
"5487",0.419163588,0.91404,0.12187,283.16689,0,-13.852,0.468997788,278.251,0.12187,140.666,4
"5488",0.654914474,0.52355,0.06123,232.75057,0,-5.126,0.39694028178907,226,0.06123,128.962,4
"5489",0.463192852,0.99543,0.48421,193.51465,0.325,-25.671,0.360370583,190.392,0.22985,110.464,4
"5491",0.359709363,0.55632,0.07449,174.68036,0.484,-10.935,0.39694028178907,165.547,0.07449,124.521,4
"5496",0.352235517,0.58174,0.58174,172.48608,0.34,-15.581,0,153.85,0.58174,89.972,3
"5498",0.916053228,0.6312,0.13353,285.04771,0.345,-5.367,0.454042766,275.156,0.13353,122.94,4
"5500",0,0.45706,0.45706,174.70649,0,-10.274,0,174.706,0.45706,85.216,1
"5501",0.463391452,0.6515,0.21663,139.88526,0.281,-4.894,0.39694028178907,130.45,0.21663,137.766,4
"5503",0.500459151,0.22212,0.22212,281.46893,0,-7.215,0.525580553,281.469,0.04039,138.417,5
"5505",0.396963184,0.95521,0.38468,284.60363,0.084,-6.308,0.565451012,270.147,0.0987,104.988,4
"5506",0.342883867,0.89264,0.4152,214.09914,0.154,-15.299,0,201.433,0.17649,126.011,4
"5509",0.310556083,0.97415,0.97415,471.43138,0.4,-17.502,0,464.306,0.46728,82.039,1
"5510",0.537799608,0.4993,0.03033,166.26893,0,-6.78,0.39694028178907,166.269,0.03033,127.154,4
"5511",0.386116908,0.73739,0.06302,249.49506,0.334,-11.08,0.262651205,224.839,0.06302,183.205,3
"5512",0.854637828,0.90087,0.27717,224.10404,0,-4.328,0.785679587,220.189,0.27717,95.998,4
"5513",0.38222949,1.49241,0.27046,287.52934,0.316,-4.727,0,282.453,0.11772,97.982,4
"5515",0.369470511,0.16752,0.16752,276.58404,0.723,-12.614,0.544575869,266.635,0.16752,91.681,3
"5516",0.342096651,1.70163,0.6248,218.20036,0,-7.643,0.265861049,211.661,0.35504,112.06,4
"5518",0.374560253,1.56142,0.11844,394.86649,5.108,-8.595,0.619560289,390.026,0.11844,125.374,5
"5519",0.560380805,0.84361,0.19479,128.62649,0.113,-30.18,0.483977246,128.626,0.19479,91.954,4
"5520",0.453391186,5.2118,0.45692,258.35057,0.461,-11.164,0.62921271,258.351,0.16582,116.171,7
"5521",0.647224724,0.63153,0.24329,249.62567,0.16,-4.673,0.668419369,234.365,0.24329,152.999,4
"5522",0.514523378,0.68682,0.20522,134.05995,0.403,-6.376,0.513106418,129.387,0.20522,124.794,4
"5524",0.490034461,1.04286,0.53294,249.93914,1.007,-8.08,0.638877876,232.35,0.14938,118.049,4
"5526",0.362693206,0.56181,0.56181,413.49179,0.125,-5.366,0.305992887,397.781,0.09127,96.005,4
"5527",0.344198188,0.80663,0.2025,238.65424,3.413,-8.071,0.503381236,226.969,0.2025,105.99,4
"5529",0.32576718,1.12615,0.67197,166.39955,0.397,-16.422,0.585979766,162.923,0.44772,134.3,4
"5531",0.47594129,0.23779,0.23779,211.33016,0.351,-9.944,0.487112195,200.371,0.09221,205.559,1
"5532",0.372232889,34.18217,2.27985,211.69587,1.221,-16.705,0,189.626,0.57465,52.464,7
"5534",0.283027089,0.18149,0.18149,384.15628,0.149,-14.153,0.253834736,371.978,0.18149,95.938,1
"5539",0.518784102,2.21333,0.14676,302.94159,0.374,-7.625,0.721502075,302.942,0.14676,116.682,5
"5540",0.387635478,0.292,0.292,184.86812,0.508,-13.751,0,178.411,0.04228,120.026,4
"5541",0.468158756,1.3995,0.51118,234.60526,0.705,-8.339,0.471971172,231.253,0.21315,69.965,4
"5543",0.309139498,0.20429,0.20429,371.04281,0.27,-18.226,0.268578944844262,357.669,0.20429,124.122,1
"5544",0.329432664,0.74702,0.74702,149.99465,0.984,-12.442,0,139.976,0.38372,86.464,4
"5545",0.446083936,1.89672,0.58905,214.72608,0.215,-4.38,0.822402885,211.325,0.26019,92.105,4
"5549",0.45478538,0.718,0.19473,273.99791,0.402,-17.763,0.492398353,260.383,0.19473,117,4
"5550",0.333461344,0.03967,0.03967,228.10077,0.357,-7.103,0.39694028178907,213.339,0.03967,168.049,4
"5551",0.819588282,0.11935,0.11935,527.98649,0.311,-8.361,0.39694028178907,522.466,0.11935,134.02,4
"5552",0.414079473,0.39669,0.39669,63.52934,0.334,-8.562,0.746432679,58.903,0.20857,162.384,1
"5553",0.371237574,1.24043,0.43302,216.39791,0.398,-9.735,0,206.042,0.23211,149.748,4
"5555",0.393215104,0.98133,0.34265,247.77098,0.305,-9.522,0.334706549,236.46,0.03351,93.734,4
"5556",0.340915136,0.34178,0.34178,153.25995,0,-2.648,0.511424326,148.468,0.05252,143.224,1
"5557",0.320165416,1.07672,0.22624,214.282,0.253,-8.52,0.270242949,205.311,0.22624,138.279,3
"5558",0.424940331,0.04856,0.04856,131.34322,0.194,-12.176,0.498170861,120.854,0.04856,175.154,1
"5560",0.275800303,1.43881,0.19171,132.85832,0.351,-13.616,0,126.096,0.19171,139.56,7
